#time,msd
444.0,374954.14096107153
448.0,375286.6777201325
452.0,376563.1034412023
456.0,376566.6916085068
460.0,374701.97962885804
464.0,376865.48955362616
468.0,376666.4541597557
472.0,375550.3765422
476.0,375048.20968294784
480.0,374056.3350049252
484.0,376041.6244851254
488.0,375190.72528056474
492.0,377507.490192967
496.0,379278.857780276
500.0,379657.63611296285
504.0,381296.2615155447
508.0,382069.23088129505
512.0,382416.00730077346
516.0,381657.6872325218
520.0,379777.70028117904
524.0,379952.86128050287
528.0,379385.96398783394
532.0,380774.85685969365
536.0,383215.0789336382
540.0,384214.46271360666
544.0,385002.52037128416
548.0,386704.47036023485
552.0,387307.3152793512
556.0,387229.214374276
560.0,389988.1981087769
564.0,389311.43088830984
568.0,391819.57861008495
572.0,391597.7500993293
576.0,393421.87107551796
580.0,394956.20311818074
584.0,395676.60156899743
588.0,398384.7019917751
592.0,397909.32501097495
596.0,398579.08712642296
600.0,400126.2865352316
604.0,400607.6257340445
608.0,402539.2033215873
612.0,402636.31580027926
616.0,404330.02184339095
620.0,403358.3691649538
624.0,405481.3409695892
628.0,405420.6491577074
632.0,406847.06249611534
636.0,408038.11514048994
640.0,408211.4670877595
644.0,406999.6145470536
648.0,409781.82162235887
652.0,409767.02298679843
656.0,409082.1328188916
660.0,412932.9057487722
664.0,413458.13385762257
668.0,412435.0803127732
672.0,412199.8349586397
676.0,411841.2401079616
680.0,413466.54633635253
684.0,413259.38994719274
688.0,416636.57991412224
692.0,415249.1677797027
696.0,416846.5717097974
700.0,415448.39128099947
704.0,418949.5405102058
708.0,419591.8528829522
712.0,420875.3832968207
716.0,419492.6687858663
720.0,424248.4044083411
724.0,424842.19249249285
728.0,424297.889452
732.0,424690.0726333232
736.0,423930.1116933823
740.0,421769.2895010534
744.0,423448.4386460957
748.0,423300.18040962226
752.0,423974.1058852294
756.0,422250.65796898707
760.0,421512.34800845187
764.0,421662.86644448986
768.0,421927.43821085163
772.0,422414.3985619114
776.0,423984.77366232616
780.0,425111.0827650989
784.0,424336.7779618447
788.0,424471.8954394081
792.0,425699.2741695276
796.0,425425.5645161485
800.0,426123.5304271274
804.0,427812.7471995206
808.0,426894.2649185767
812.0,424967.63430838945
816.0,424753.6973323091
820.0,423427.59738518385
824.0,420858.23990916327
828.0,419898.5575742799
832.0,418872.54697922844
836.0,418763.68723421457
840.0,418077.6144946471
844.0,416420.98115854803
848.0,416035.5835731801
852.0,418506.9582731383
856.0,417813.9196908804
860.0,416220.9641753679
864.0,416590.27179501334
868.0,416139.5587796297
872.0,417903.63712175697
876.0,417776.9163844442
880.0,418401.23642911296
884.0,417953.66357739974
888.0,416322.61194688693
892.0,417529.259842929
896.0,420262.1596300239
900.0,419720.48548962513
904.0,419089.9185205195
908.0,419450.5530527327
912.0,418279.0834082193
916.0,415664.7145200248
920.0,414933.9830315628
924.0,412961.2725303844
928.0,415073.2075758178
932.0,414468.2619432088
936.0,411871.6112089458
940.0,415055.0495629537
944.0,416062.6335154629
948.0,415343.5925944577
952.0,417066.9942825695
956.0,416966.6156096801
960.0,419044.8684939316
964.0,419010.97297735856
968.0,418317.5210148322
972.0,418225.0159655991
976.0,416392.1046671034
980.0,416349.0854401043
984.0,418740.51755948353
988.0,418456.2763673096
992.0,415465.69595070585
996.0,415946.2778098783
1000.0,413402.5477409562
1004.0,410637.9117419034
1008.0,412835.2577686085
1012.0,410023.6417575441
1016.0,411200.7152531159
1020.0,410829.9963182127
1024.0,408257.5941993686
1028.0,410613.30602218263
1032.0,410209.5209572558
1036.0,408856.2079290455
1040.0,411285.6654096026
1044.0,411392.15076514997
1048.0,412388.8418786231
1052.0,409748.11773921625
1056.0,408704.4936190812
1060.0,410496.055247848
1064.0,409659.846544789
1068.0,408963.2487306224
1072.0,408345.3773973353
1076.0,407532.40822258196
1080.0,406500.5468793026
1084.0,408793.3077104047
1088.0,405466.10369530536
1092.0,405729.4446984653
1096.0,406394.8772038186
1100.0,406019.3677433395
1104.0,404069.62651107815
1108.0,402484.9348753846
1112.0,402503.3454260506
1116.0,404041.86253158504
1120.0,401767.76429262076
1124.0,401639.9644789514
1128.0,400293.8995697078
1132.0,398700.3293707324
1136.0,402816.9360637459
1140.0,401083.95374090434
1144.0,403349.71209811233
1148.0,401295.2506844527
1152.0,399689.01783839444
1156.0,403905.1971740833
1160.0,403432.29413102247
1164.0,401688.27063385077
1168.0,402538.3593346202
1172.0,401645.2649317393
1176.0,402445.3386458166
1180.0,403002.8803523223
1184.0,404051.13565873593
1188.0,402742.4130194489
1192.0,402966.7625794613
1196.0,404767.1656793771
1200.0,403450.8169140486
1204.0,405297.6270903691
1208.0,405278.00682820537
1212.0,403984.94974022306
1216.0,403687.9681357904
1220.0,403676.11038267583
1224.0,403953.4560266176
1228.0,401775.959364947
1232.0,400944.63504671585
1236.0,399007.8884674
1240.0,397741.7018068809
1244.0,395574.1088508991
1248.0,393400.186989045
1252.0,394386.1406565512
1256.0,393908.79959857167
1260.0,393149.07938167016
1264.0,393078.1107605129
1268.0,392200.6436311961
1272.0,391570.5872730065
1276.0,392754.08030944015
1280.0,392004.67125854245
1284.0,393496.9552684233
1288.0,393677.0713663512
1292.0,391895.80335441575
1296.0,392452.0967064005
1300.0,391031.1599937444
1304.0,390980.31131362205
1308.0,390831.84557501937
1312.0,389972.2917019636
1316.0,389391.97279857
1320.0,387313.2737120209
1324.0,387176.552543643
1328.0,389785.36282974
1332.0,390527.0927600332
1336.0,389099.52342581167
1340.0,391703.59010907996
1344.0,389728.7743396204
1348.0,391227.161300144
1352.0,392421.6960209858
1356.0,390488.72806331934
1360.0,391831.1440976364
1364.0,390288.80482362525
1368.0,389397.6264792005
1372.0,389336.25402080826
1376.0,390632.73854401696
1380.0,391671.6051418907
1384.0,391852.59052442946
1388.0,391121.69190931984
1392.0,392817.80492663593
1396.0,391362.3585100983
1400.0,389555.7306942592
1404.0,390549.0939441443
1408.0,390543.798445172
1412.0,388742.0380603398
1416.0,389872.69418732123
1420.0,393963.29930979473
1424.0,394995.02835124487
1428.0,396272.0026567451
1432.0,395631.8835109854
1436.0,395671.1861104884
1440.0,398225.28559234634
1444.0,399086.2794072575
1448.0,399379.79300346214
1452.0,399698.84840160364
1456.0,401050.3312784534
1460.0,404588.0352951343
1464.0,403463.51349781797
1468.0,405430.6299109666
1472.0,406466.5823652415
1476.0,408116.10416651744
1480.0,407359.57765317755
1484.0,409715.01634807256
1488.0,408358.65711189056
1492.0,412053.2762801353
1496.0,412221.85167269275
1500.0,411565.4727084232
1504.0,412491.22941080586
1508.0,412589.41941398405
1512.0,413167.821438896
1516.0,413930.37141965947
1520.0,417287.62194729724
1524.0,415063.4919666616
1528.0,416139.7397740844
1532.0,416455.5715019428
1536.0,418658.1903348944
1540.0,419835.87026428647
1544.0,419075.0974724796
1548.0,420913.64283053594
1552.0,422259.26018312876
1556.0,420599.2741672365
1560.0,423174.9243688288
1564.0,424135.58006752515
1568.0,423469.512686173
1572.0,424358.58435744635
1576.0,423113.9639988981
1580.0,421139.26248255523
1584.0,420836.4229484924
1588.0,421176.8442854559
1592.0,420230.12481009506
1596.0,422815.6784195221
1600.0,422153.3033585681
1604.0,422441.9010855227
1608.0,421212.23494992586
1612.0,423762.2111359688
1616.0,423114.61328312405
1620.0,424563.65520645044
1624.0,423519.75160024903
1628.0,424650.0065957884
1632.0,421048.9116166006
1636.0,421908.69078574737
1640.0,424297.09939559066
1644.0,422941.10191480943
1648.0,423552.1421745028
1652.0,423133.4767009031
1656.0,426318.3667857627
1660.0,426684.0234745915
1664.0,428036.47986249934
1668.0,425872.5564684556
1672.0,423712.0858361545
1676.0,424926.7904480448
1680.0,423862.19915185473
1684.0,425473.16665862204
1688.0,424210.10966999823
1692.0,424536.65237270057
1696.0,425004.2721451183
1700.0,423965.18105983443
1704.0,424279.1134041391
1708.0,424531.36254808644
1712.0,424552.08493537095
1716.0,427576.0826123859
1720.0,426218.9805167078
1724.0,425262.91385971406
1728.0,426533.082127172
1732.0,427684.2311409043
1736.0,428637.25186526397
1740.0,430180.0698387091
1744.0,432663.7613110781
1748.0,431568.76577306003
1752.0,431532.25141139823
1756.0,432056.9002788976
1760.0,432497.0219241125
1764.0,431146.10565311403
