saltPF6_rank01_row11894_q0p90,11894,10.1149/2.0571912jes,Li,PF6,1.004,"[""EC"",""DMC""]","[0.5,0.5]",283.15,PF6,0.90,"salt-family centroid representative selected from salt_conc, temperature, weighted_permittivity, weighted_viscosity_mPa_s_25C, solvent_entropy, salt_conc_x_weighted_permittivity, salt_conc_x_weighted_viscosity, frac_EC, frac_PC, frac_DME, frac_DMC, frac_DEC, frac_EMC, conductivity descriptor space",1,1,1,10.1149/2.0571912jes,[11894],"[""10.1149/2.0571912jes""]",8.723,0.0,1,LiPF6,1.004,mol/l,mol/L,weight,,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.2449999999999999,46.234199999999994,1.2499799999999999,1,0,0,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,"('Li', 'PF6', 1.004, '[""EC"",""DMC""]', '[0.5,0.5]', 283.15)",242
saltPF6_rank20_row12014_q0p75,12014,10.1149/2.0641503jes,Li,PF6,1.5,"[""EC"",""DEC""]","[0.5,0.5]",283.15,PF6,0.75,maximin descriptor spread within salt family; exact duplicate simulation inputs excluded,20,1,20,10.1149/2.0641503jes,[12014],"[""10.1149/2.0641503jes""]",3.785824515,0.0,1,LiPF6,1.5,mol/l,mol/L,weight,,EC:0.500+DEC:0.500,0.6931471805599453,45.9,1.255,68.85,1.8824999999999998,1,0,0,0,0,1,0.5,0,0.0,0,0.0,0,0.0,1,0.5,0,0.0,"('Li', 'PF6', 1.5, '[""EC"",""DEC""]', '[0.5,0.5]', 283.15)",242
saltPF6_rank20_row12014_q0p80,12014,10.1149/2.0641503jes,Li,PF6,1.5,"[""EC"",""DEC""]","[0.5,0.5]",283.15,PF6,0.80,maximin descriptor spread within salt family; exact duplicate simulation inputs excluded,20,1,20,10.1149/2.0641503jes,[12014],"[""10.1149/2.0641503jes""]",3.785824515,0.0,1,LiPF6,1.5,mol/l,mol/L,weight,,EC:0.500+DEC:0.500,0.6931471805599453,45.9,1.255,68.85,1.8824999999999998,1,0,0,0,0,1,0.5,0,0.0,0,0.0,0,0.0,1,0.5,0,0.0,"('Li', 'PF6', 1.5, '[""EC"",""DEC""]', '[0.5,0.5]', 283.15)",242
saltPF6_rank20_row12014_q0p85,12014,10.1149/2.0641503jes,Li,PF6,1.5,"[""EC"",""DEC""]","[0.5,0.5]",283.15,PF6,0.85,maximin descriptor spread within salt family; exact duplicate simulation inputs excluded,20,1,20,10.1149/2.0641503jes,[12014],"[""10.1149/2.0641503jes""]",3.785824515,0.0,1,LiPF6,1.5,mol/l,mol/L,weight,,EC:0.500+DEC:0.500,0.6931471805599453,45.9,1.255,68.85,1.8824999999999998,1,0,0,0,0,1,0.5,0,0.0,0,0.0,0,0.0,1,0.5,0,0.0,"('Li', 'PF6', 1.5, '[""EC"",""DEC""]', '[0.5,0.5]', 283.15)",242
saltPF6_rank20_row12014_q0p90,12014,10.1149/2.0641503jes,Li,PF6,1.5,"[""EC"",""DEC""]","[0.5,0.5]",283.15,PF6,0.90,maximin descriptor spread within salt family; exact duplicate simulation inputs excluded,20,1,20,10.1149/2.0641503jes,[12014],"[""10.1149/2.0641503jes""]",3.785824515,0.0,1,LiPF6,1.5,mol/l,mol/L,weight,,EC:0.500+DEC:0.500,0.6931471805599453,45.9,1.255,68.85,1.8824999999999998,1,0,0,0,0,1,0.5,0,0.0,0,0.0,0,0.0,1,0.5,0,0.0,"('Li', 'PF6', 1.5, '[""EC"",""DEC""]', '[0.5,0.5]', 283.15)",242
saltPF6_rank21_row10881_q0p70,10881,10.1149/1.1872737,Li,PF6,3.330634278,"[""EC"",""PC"",""DMC""]","[0.27,0.1,0.63]",333.0,PF6,0.70,maximin descriptor spread within salt family; exact duplicate simulation inputs excluded,21,1,21,10.1149/1.1872737,"[10881,10882]","[""10.1149/1.1872737""]",7.747834456,0.10208471325769433,2,LiPF6,3.330634278,mol/l,mol/L,volume,,EC:0.270+PC:0.100+DMC:0.630,0.8748608452408524,32.473,1.1377,108.155686909494,3.7892626180805995,1,0,0,0,0,1,0.27,1,0.1,0,0.0,1,0.63,0,0.0,0,0.0,"('Li', 'PF6', 3.330634278, '[""EC"",""PC"",""DMC""]', '[0.27,0.1,0.63]', 333.0)",242
saltPF6_rank21_row10881_q0p75,10881,10.1149/1.1872737,Li,PF6,3.330634278,"[""EC"",""PC"",""DMC""]","[0.27,0.1,0.63]",333.0,PF6,0.75,maximin descriptor spread within salt family; exact duplicate simulation inputs excluded,21,1,21,10.1149/1.1872737,"[10881,10882]","[""10.1149/1.1872737""]",7.747834456,0.10208471325769433,2,LiPF6,3.330634278,mol/l,mol/L,volume,,EC:0.270+PC:0.100+DMC:0.630,0.8748608452408524,32.473,1.1377,108.155686909494,3.7892626180805995,1,0,0,0,0,1,0.27,1,0.1,0,0.0,1,0.63,0,0.0,0,0.0,"('Li', 'PF6', 3.330634278, '[""EC"",""PC"",""DMC""]', '[0.27,0.1,0.63]', 333.0)",242
saltPF6_rank21_row10881_q0p80,10881,10.1149/1.1872737,Li,PF6,3.330634278,"[""EC"",""PC"",""DMC""]","[0.27,0.1,0.63]",333.0,PF6,0.80,maximin descriptor spread within salt family; exact duplicate simulation inputs excluded,21,1,21,10.1149/1.1872737,"[10881,10882]","[""10.1149/1.1872737""]",7.747834456,0.10208471325769433,2,LiPF6,3.330634278,mol/l,mol/L,volume,,EC:0.270+PC:0.100+DMC:0.630,0.8748608452408524,32.473,1.1377,108.155686909494,3.7892626180805995,1,0,0,0,0,1,0.27,1,0.1,0,0.0,1,0.63,0,0.0,0,0.0,"('Li', 'PF6', 3.330634278, '[""EC"",""PC"",""DMC""]', '[0.27,0.1,0.63]', 333.0)",242
saltPF6_rank21_row10881_q0p85,10881,10.1149/1.1872737,Li,PF6,3.330634278,"[""EC"",""PC"",""DMC""]","[0.27,0.1,0.63]",333.0,PF6,0.85,maximin descriptor spread within salt family; exact duplicate simulation inputs excluded,21,1,21,10.1149/1.1872737,"[10881,10882]","[""10.1149/1.1872737""]",7.747834456,0.10208471325769433,2,LiPF6,3.330634278,mol/l,mol/L,volume,,EC:0.270+PC:0.100+DMC:0.630,0.8748608452408524,32.473,1.1377,108.155686909494,3.7892626180805995,1,0,0,0,0,1,0.27,1,0.1,0,0.0,1,0.63,0,0.0,0,0.0,"('Li', 'PF6', 3.330634278, '[""EC"",""PC"",""DMC""]', '[0.27,0.1,0.63]', 333.0)",242
saltPF6_rank21_row10881_q0p90,10881,10.1149/1.1872737,Li,PF6,3.330634278,"[""EC"",""PC"",""DMC""]","[0.27,0.1,0.63]",333.0,PF6,0.90,maximin descriptor spread within salt family; exact duplicate simulation inputs excluded,21,1,21,10.1149/1.1872737,"[10881,10882]","[""10.1149/1.1872737""]",7.747834456,0.10208471325769433,2,LiPF6,3.330634278,mol/l,mol/L,volume,,EC:0.270+PC:0.100+DMC:0.630,0.8748608452408524,32.473,1.1377,108.155686909494,3.7892626180805995,1,0,0,0,0,1,0.27,1,0.1,0,0.0,1,0.63,0,0.0,0,0.0,"('Li', 'PF6', 3.330634278, '[""EC"",""PC"",""DMC""]', '[0.27,0.1,0.63]', 333.0)",242
saltPF6_rank22_row11916_q0p70,11916,10.1149/2.0571912jes,Li,PF6,2.005,"[""EC"",""DMC""]","[0.5,0.5]",323.15,PF6,0.70,maximin descriptor spread within salt family; exact duplicate simulation inputs excluded,22,1,22,10.1149/2.0571912jes,[11916],"[""10.1149/2.0571912jes""]",13.108,0.0,1,LiPF6,2.005,mol/l,mol/L,weight,,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.2449999999999999,92.33024999999999,2.4962249999999995,1,0,0,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,"('Li', 'PF6', 2.005, '[""EC"",""DMC""]', '[0.5,0.5]', 323.15)",242
saltPF6_rank22_row11916_q0p75,11916,10.1149/2.0571912jes,Li,PF6,2.005,"[""EC"",""DMC""]","[0.5,0.5]",323.15,PF6,0.75,maximin descriptor spread within salt family; exact duplicate simulation inputs excluded,22,1,22,10.1149/2.0571912jes,[11916],"[""10.1149/2.0571912jes""]",13.108,0.0,1,LiPF6,2.005,mol/l,mol/L,weight,,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.2449999999999999,92.33024999999999,2.4962249999999995,1,0,0,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,"('Li', 'PF6', 2.005, '[""EC"",""DMC""]', '[0.5,0.5]', 323.15)",242
saltPF6_rank22_row11916_q0p80,11916,10.1149/2.0571912jes,Li,PF6,2.005,"[""EC"",""DMC""]","[0.5,0.5]",323.15,PF6,0.80,maximin descriptor spread within salt family; exact duplicate simulation inputs excluded,22,1,22,10.1149/2.0571912jes,[11916],"[""10.1149/2.0571912jes""]",13.108,0.0,1,LiPF6,2.005,mol/l,mol/L,weight,,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.2449999999999999,92.33024999999999,2.4962249999999995,1,0,0,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,"('Li', 'PF6', 2.005, '[""EC"",""DMC""]', '[0.5,0.5]', 323.15)",242
saltPF6_rank22_row11916_q0p85,11916,10.1149/2.0571912jes,Li,PF6,2.005,"[""EC"",""DMC""]","[0.5,0.5]",323.15,PF6,0.85,maximin descriptor spread within salt family; exact duplicate simulation inputs excluded,22,1,22,10.1149/2.0571912jes,[11916],"[""10.1149/2.0571912jes""]",13.108,0.0,1,LiPF6,2.005,mol/l,mol/L,weight,,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.2449999999999999,92.33024999999999,2.4962249999999995,1,0,0,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,"('Li', 'PF6', 2.005, '[""EC"",""DMC""]', '[0.5,0.5]', 323.15)",242
saltPF6_rank22_row11916_q0p90,11916,10.1149/2.0571912jes,Li,PF6,2.005,"[""EC"",""DMC""]","[0.5,0.5]",323.15,PF6,0.90,maximin descriptor spread within salt family; exact duplicate simulation inputs excluded,22,1,22,10.1149/2.0571912jes,[11916],"[""10.1149/2.0571912jes""]",13.108,0.0,1,LiPF6,2.005,mol/l,mol/L,weight,,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.2449999999999999,92.33024999999999,2.4962249999999995,1,0,0,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,"('Li', 'PF6', 2.005, '[""EC"",""DMC""]', '[0.5,0.5]', 323.15)",242
saltPF6_rank23_row11928_q0p70,11928,10.1149/2.0571912jes,Li,PF6,1.999,"[""EC"",""EMC""]","[0.3,0.7]",273.15,PF6,0.70,maximin descriptor spread within salt family; exact duplicate simulation inputs excluded,23,1,23,10.1149/2.0571912jes,[11928],"[""10.1149/2.0571912jes""]",2.637,0.0,1,LiPF6,1.999,mol/l,mol/L,weight,,EC:0.300+EMC:0.700,0.6108643020548935,28.73,1.025,57.431270000000005,2.048975,1,0,0,0,0,1,0.3,0,0.0,0,0.0,0,0.0,0,0.0,1,0.7,"('Li', 'PF6', 1.999, '[""EC"",""EMC""]', '[0.3,0.7]', 273.15)",242
saltPF6_rank23_row11928_q0p75,11928,10.1149/2.0571912jes,Li,PF6,1.999,"[""EC"",""EMC""]","[0.3,0.7]",273.15,PF6,0.75,maximin descriptor spread within salt family; exact duplicate simulation inputs excluded,23,1,23,10.1149/2.0571912jes,[11928],"[""10.1149/2.0571912jes""]",2.637,0.0,1,LiPF6,1.999,mol/l,mol/L,weight,,EC:0.300+EMC:0.700,0.6108643020548935,28.73,1.025,57.431270000000005,2.048975,1,0,0,0,0,1,0.3,0,0.0,0,0.0,0,0.0,0,0.0,1,0.7,"('Li', 'PF6', 1.999, '[""EC"",""EMC""]', '[0.3,0.7]', 273.15)",242
saltPF6_rank23_row11928_q0p80,11928,10.1149/2.0571912jes,Li,PF6,1.999,"[""EC"",""EMC""]","[0.3,0.7]",273.15,PF6,0.80,maximin descriptor spread within salt family; exact duplicate simulation inputs excluded,23,1,23,10.1149/2.0571912jes,[11928],"[""10.1149/2.0571912jes""]",2.637,0.0,1,LiPF6,1.999,mol/l,mol/L,weight,,EC:0.300+EMC:0.700,0.6108643020548935,28.73,1.025,57.431270000000005,2.048975,1,0,0,0,0,1,0.3,0,0.0,0,0.0,0,0.0,0,0.0,1,0.7,"('Li', 'PF6', 1.999, '[""EC"",""EMC""]', '[0.3,0.7]', 273.15)",242
saltPF6_rank23_row11928_q0p85,11928,10.1149/2.0571912jes,Li,PF6,1.999,"[""EC"",""EMC""]","[0.3,0.7]",273.15,PF6,0.85,maximin descriptor spread within salt family; exact duplicate simulation inputs excluded,23,1,23,10.1149/2.0571912jes,[11928],"[""10.1149/2.0571912jes""]",2.637,0.0,1,LiPF6,1.999,mol/l,mol/L,weight,,EC:0.300+EMC:0.700,0.6108643020548935,28.73,1.025,57.431270000000005,2.048975,1,0,0,0,0,1,0.3,0,0.0,0,0.0,0,0.0,0,0.0,1,0.7,"('Li', 'PF6', 1.999, '[""EC"",""EMC""]', '[0.3,0.7]', 273.15)",242
saltPF6_rank23_row11928_q0p90,11928,10.1149/2.0571912jes,Li,PF6,1.999,"[""EC"",""EMC""]","[0.3,0.7]",273.15,PF6,0.90,maximin descriptor spread within salt family; exact duplicate simulation inputs excluded,23,1,23,10.1149/2.0571912jes,[11928],"[""10.1149/2.0571912jes""]",2.637,0.0,1,LiPF6,1.999,mol/l,mol/L,weight,,EC:0.300+EMC:0.700,0.6108643020548935,28.73,1.025,57.431270000000005,2.048975,1,0,0,0,0,1,0.3,0,0.0,0,0.0,0,0.0,0,0.0,1,0.7,"('Li', 'PF6', 1.999, '[""EC"",""EMC""]', '[0.3,0.7]', 273.15)",242
saltPF6_rank24_row11887_q0p70,11887,10.1149/2.0571912jes,Li,PF6,3.0,"[""EC"",""DMC""]","[0.5,0.5]",263.15,PF6,0.70,maximin descriptor spread within salt family; exact duplicate simulation inputs excluded,24,1,24,10.1149/2.0571912jes,[11887],"[""10.1149/2.0571912jes""]",0.756,0.0,1,LiPF6,3.0,mol/l,mol/L,weight,,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.2449999999999999,138.14999999999998,3.7349999999999994,1,0,0,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,"('Li', 'PF6', 3.0, '[""EC"",""DMC""]', '[0.5,0.5]', 263.15)",242
saltPF6_rank24_row11887_q0p75,11887,10.1149/2.0571912jes,Li,PF6,3.0,"[""EC"",""DMC""]","[0.5,0.5]",263.15,PF6,0.75,maximin descriptor spread within salt family; exact duplicate simulation inputs excluded,24,1,24,10.1149/2.0571912jes,[11887],"[""10.1149/2.0571912jes""]",0.756,0.0,1,LiPF6,3.0,mol/l,mol/L,weight,,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.2449999999999999,138.14999999999998,3.7349999999999994,1,0,0,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,"('Li', 'PF6', 3.0, '[""EC"",""DMC""]', '[0.5,0.5]', 263.15)",242
saltPF6_rank24_row11887_q0p80,11887,10.1149/2.0571912jes,Li,PF6,3.0,"[""EC"",""DMC""]","[0.5,0.5]",263.15,PF6,0.80,maximin descriptor spread within salt family; exact duplicate simulation inputs excluded,24,1,24,10.1149/2.0571912jes,[11887],"[""10.1149/2.0571912jes""]",0.756,0.0,1,LiPF6,3.0,mol/l,mol/L,weight,,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.2449999999999999,138.14999999999998,3.7349999999999994,1,0,0,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,"('Li', 'PF6', 3.0, '[""EC"",""DMC""]', '[0.5,0.5]', 263.15)",242
saltPF6_rank24_row11887_q0p85,11887,10.1149/2.0571912jes,Li,PF6,3.0,"[""EC"",""DMC""]","[0.5,0.5]",263.15,PF6,0.85,maximin descriptor spread within salt family; exact duplicate simulation inputs excluded,24,1,24,10.1149/2.0571912jes,[11887],"[""10.1149/2.0571912jes""]",0.756,0.0,1,LiPF6,3.0,mol/l,mol/L,weight,,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.2449999999999999,138.14999999999998,3.7349999999999994,1,0,0,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,"('Li', 'PF6', 3.0, '[""EC"",""DMC""]', '[0.5,0.5]', 263.15)",242
saltPF6_rank24_row11887_q0p90,11887,10.1149/2.0571912jes,Li,PF6,3.0,"[""EC"",""DMC""]","[0.5,0.5]",263.15,PF6,0.90,maximin descriptor spread within salt family; exact duplicate simulation inputs excluded,24,1,24,10.1149/2.0571912jes,[11887],"[""10.1149/2.0571912jes""]",0.756,0.0,1,LiPF6,3.0,mol/l,mol/L,weight,,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.2449999999999999,138.14999999999998,3.7349999999999994,1,0,0,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,"('Li', 'PF6', 3.0, '[""EC"",""DMC""]', '[0.5,0.5]', 263.15)",242
saltPF6_rank25_row13616_q0p70,13616,10.1016/0378-7753(91)80004-H,Li,PF6,1.0,"[""EC"",""PC""]","[0.5,0.5]",213.15,PF6,0.70,maximin descriptor spread within salt family; exact duplicate simulation inputs excluded,25,1,25,10.1016/0378-7753(91)80004-H,[13616],"[""10.1016/0378-7753(91)80004-H""]",0.01,0.0,1,LiPF6,1.0,mol/l,mol/L,volume,,EC:0.500+PC:0.500,0.6931471805599453,76.95,2.215,76.95,2.215,1,0,0,0,0,1,0.5,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,"('Li', 'PF6', 1.0, '[""EC"",""PC""]', '[0.5,0.5]', 213.15)",242
saltPF6_rank25_row13616_q0p75,13616,10.1016/0378-7753(91)80004-H,Li,PF6,1.0,"[""EC"",""PC""]","[0.5,0.5]",213.15,PF6,0.75,maximin descriptor spread within salt family; exact duplicate simulation inputs excluded,25,1,25,10.1016/0378-7753(91)80004-H,[13616],"[""10.1016/0378-7753(91)80004-H""]",0.01,0.0,1,LiPF6,1.0,mol/l,mol/L,volume,,EC:0.500+PC:0.500,0.6931471805599453,76.95,2.215,76.95,2.215,1,0,0,0,0,1,0.5,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,"('Li', 'PF6', 1.0, '[""EC"",""PC""]', '[0.5,0.5]', 213.15)",242
saltPF6_rank25_row13616_q0p80,13616,10.1016/0378-7753(91)80004-H,Li,PF6,1.0,"[""EC"",""PC""]","[0.5,0.5]",213.15,PF6,0.80,maximin descriptor spread within salt family; exact duplicate simulation inputs excluded,25,1,25,10.1016/0378-7753(91)80004-H,[13616],"[""10.1016/0378-7753(91)80004-H""]",0.01,0.0,1,LiPF6,1.0,mol/l,mol/L,volume,,EC:0.500+PC:0.500,0.6931471805599453,76.95,2.215,76.95,2.215,1,0,0,0,0,1,0.5,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,"('Li', 'PF6', 1.0, '[""EC"",""PC""]', '[0.5,0.5]', 213.15)",242
saltPF6_rank25_row13616_q0p85,13616,10.1016/0378-7753(91)80004-H,Li,PF6,1.0,"[""EC"",""PC""]","[0.5,0.5]",213.15,PF6,0.85,maximin descriptor spread within salt family; exact duplicate simulation inputs excluded,25,1,25,10.1016/0378-7753(91)80004-H,[13616],"[""10.1016/0378-7753(91)80004-H""]",0.01,0.0,1,LiPF6,1.0,mol/l,mol/L,volume,,EC:0.500+PC:0.500,0.6931471805599453,76.95,2.215,76.95,2.215,1,0,0,0,0,1,0.5,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,"('Li', 'PF6', 1.0, '[""EC"",""PC""]', '[0.5,0.5]', 213.15)",242
saltPF6_rank25_row13616_q0p90,13616,10.1016/0378-7753(91)80004-H,Li,PF6,1.0,"[""EC"",""PC""]","[0.5,0.5]",213.15,PF6,0.90,maximin descriptor spread within salt family; exact duplicate simulation inputs excluded,25,1,25,10.1016/0378-7753(91)80004-H,[13616],"[""10.1016/0378-7753(91)80004-H""]",0.01,0.0,1,LiPF6,1.0,mol/l,mol/L,volume,,EC:0.500+PC:0.500,0.6931471805599453,76.95,2.215,76.95,2.215,1,0,0,0,0,1,0.5,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,"('Li', 'PF6', 1.0, '[""EC"",""PC""]', '[0.5,0.5]', 213.15)",242
saltPF6_rank26_row11913_q0p70,11913,10.1149/2.0571912jes,Li,PF6,0.501,"[""EC"",""DMC""]","[0.5,0.5]",323.15,PF6,0.70,maximin descriptor spread within salt family; exact duplicate simulation inputs excluded,26,1,26,10.1149/2.0571912jes,[11913],"[""10.1149/2.0571912jes""]",14.172,0.0,1,LiPF6,0.501,mol/l,mol/L,weight,,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.2449999999999999,23.07105,0.623745,1,0,0,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,"('Li', 'PF6', 0.501, '[""EC"",""DMC""]', '[0.5,0.5]', 323.15)",242
saltPF6_rank26_row11913_q0p75,11913,10.1149/2.0571912jes,Li,PF6,0.501,"[""EC"",""DMC""]","[0.5,0.5]",323.15,PF6,0.75,maximin descriptor spread within salt family; exact duplicate simulation inputs excluded,26,1,26,10.1149/2.0571912jes,[11913],"[""10.1149/2.0571912jes""]",14.172,0.0,1,LiPF6,0.501,mol/l,mol/L,weight,,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.2449999999999999,23.07105,0.623745,1,0,0,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,"('Li', 'PF6', 0.501, '[""EC"",""DMC""]', '[0.5,0.5]', 323.15)",242
saltPF6_rank26_row11913_q0p80,11913,10.1149/2.0571912jes,Li,PF6,0.501,"[""EC"",""DMC""]","[0.5,0.5]",323.15,PF6,0.80,maximin descriptor spread within salt family; exact duplicate simulation inputs excluded,26,1,26,10.1149/2.0571912jes,[11913],"[""10.1149/2.0571912jes""]",14.172,0.0,1,LiPF6,0.501,mol/l,mol/L,weight,,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.2449999999999999,23.07105,0.623745,1,0,0,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,"('Li', 'PF6', 0.501, '[""EC"",""DMC""]', '[0.5,0.5]', 323.15)",242
saltPF6_rank26_row11913_q0p85,11913,10.1149/2.0571912jes,Li,PF6,0.501,"[""EC"",""DMC""]","[0.5,0.5]",323.15,PF6,0.85,maximin descriptor spread within salt family; exact duplicate simulation inputs excluded,26,1,26,10.1149/2.0571912jes,[11913],"[""10.1149/2.0571912jes""]",14.172,0.0,1,LiPF6,0.501,mol/l,mol/L,weight,,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.2449999999999999,23.07105,0.623745,1,0,0,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,"('Li', 'PF6', 0.501, '[""EC"",""DMC""]', '[0.5,0.5]', 323.15)",242
saltPF6_rank26_row11913_q0p90,11913,10.1149/2.0571912jes,Li,PF6,0.501,"[""EC"",""DMC""]","[0.5,0.5]",323.15,PF6,0.90,maximin descriptor spread within salt family; exact duplicate simulation inputs excluded,26,1,26,10.1149/2.0571912jes,[11913],"[""10.1149/2.0571912jes""]",14.172,0.0,1,LiPF6,0.501,mol/l,mol/L,weight,,EC:0.500+DMC:0.500,0.6931471805599453,46.05,1.2449999999999999,23.07105,0.623745,1,0,0,0,0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,"('Li', 'PF6', 0.501, '[""EC"",""DMC""]', '[0.5,0.5]', 323.15)",242
saltPF6_rank27_row11923_q0p70,11923,10.1149/2.0571912jes,Li,PF6,3.002,"[""EC"",""EMC""]","[0.3,0.7]",263.15,PF6,0.70,maximin descriptor spread within salt family; exact duplicate simulation inputs excluded,27,1,27,10.1149/2.0571912jes,[11923],"[""10.1149/2.0571912jes""]",0.35,0.0,1,LiPF6,3.002,mol/l,mol/L,weight,,EC:0.300+EMC:0.700,0.6108643020548935,28.73,1.025,86.24745999999999,3.0770499999999994,1,0,0,0,0,1,0.3,0,0.0,0,0.0,0,0.0,0,0.0,1,0.7,"('Li', 'PF6', 3.002, '[""EC"",""EMC""]', '[0.3,0.7]', 263.15)",242
saltPF6_rank27_row11923_q0p75,11923,10.1149/2.0571912jes,Li,PF6,3.002,"[""EC"",""EMC""]","[0.3,0.7]",263.15,PF6,0.75,maximin descriptor spread within salt family; exact duplicate simulation inputs excluded,27,1,27,10.1149/2.0571912jes,[11923],"[""10.1149/2.0571912jes""]",0.35,0.0,1,LiPF6,3.002,mol/l,mol/L,weight,,EC:0.300+EMC:0.700,0.6108643020548935,28.73,1.025,86.24745999999999,3.0770499999999994,1,0,0,0,0,1,0.3,0,0.0,0,0.0,0,0.0,0,0.0,1,0.7,"('Li', 'PF6', 3.002, '[""EC"",""EMC""]', '[0.3,0.7]', 263.15)",242
saltPF6_rank27_row11923_q0p80,11923,10.1149/2.0571912jes,Li,PF6,3.002,"[""EC"",""EMC""]","[0.3,0.7]",263.15,PF6,0.80,maximin descriptor spread within salt family; exact duplicate simulation inputs excluded,27,1,27,10.1149/2.0571912jes,[11923],"[""10.1149/2.0571912jes""]",0.35,0.0,1,LiPF6,3.002,mol/l,mol/L,weight,,EC:0.300+EMC:0.700,0.6108643020548935,28.73,1.025,86.24745999999999,3.0770499999999994,1,0,0,0,0,1,0.3,0,0.0,0,0.0,0,0.0,0,0.0,1,0.7,"('Li', 'PF6', 3.002, '[""EC"",""EMC""]', '[0.3,0.7]', 263.15)",242
saltPF6_rank27_row11923_q0p85,11923,10.1149/2.0571912jes,Li,PF6,3.002,"[""EC"",""EMC""]","[0.3,0.7]",263.15,PF6,0.85,maximin descriptor spread within salt family; exact duplicate simulation inputs excluded,27,1,27,10.1149/2.0571912jes,[11923],"[""10.1149/2.0571912jes""]",0.35,0.0,1,LiPF6,3.002,mol/l,mol/L,weight,,EC:0.300+EMC:0.700,0.6108643020548935,28.73,1.025,86.24745999999999,3.0770499999999994,1,0,0,0,0,1,0.3,0,0.0,0,0.0,0,0.0,0,0.0,1,0.7,"('Li', 'PF6', 3.002, '[""EC"",""EMC""]', '[0.3,0.7]', 263.15)",242
saltPF6_rank27_row11923_q0p90,11923,10.1149/2.0571912jes,Li,PF6,3.002,"[""EC"",""EMC""]","[0.3,0.7]",263.15,PF6,0.90,maximin descriptor spread within salt family; exact duplicate simulation inputs excluded,27,1,27,10.1149/2.0571912jes,[11923],"[""10.1149/2.0571912jes""]",0.35,0.0,1,LiPF6,3.002,mol/l,mol/L,weight,,EC:0.300+EMC:0.700,0.6108643020548935,28.73,1.025,86.24745999999999,3.0770499999999994,1,0,0,0,0,1,0.3,0,0.0,0,0.0,0,0.0,0,0.0,1,0.7,"('Li', 'PF6', 3.002, '[""EC"",""EMC""]', '[0.3,0.7]', 263.15)",242
saltPF6_rank28_row11918_q0p70,11918,10.1149/2.0571912jes,Li,PF6,0.111,"[""EC"",""EMC""]","[0.3,0.7]",263.15,PF6,0.70,maximin descriptor spread within salt family; exact duplicate simulation inputs excluded,28,1,28,10.1149/2.0571912jes,[11918],"[""10.1149/2.0571912jes""]",1.417,0.0,1,LiPF6,0.111,mol/l,mol/L,weight,,EC:0.300+EMC:0.700,0.6108643020548935,28.73,1.025,3.1890300000000003,0.11377499999999999,1,0,0,0,0,1,0.3,0,0.0,0,0.0,0,0.0,0,0.0,1,0.7,"('Li', 'PF6', 0.111, '[""EC"",""EMC""]', '[0.3,0.7]', 263.15)",242
