source_row_number,original_row_index,doi,anion_name,composition_summary,descriptor_name,descriptor_value,cluster_id,row_status,selected_k,best_silhouette_score,one_cluster_fallback_used
48,71,10.1016/j.jpowsour.2010.12.040,BF4,EC:0.300+EMC:0.700,weighted_permittivity,28.73,4,clustered,6,0.9622592708547778,False
49,72,10.1016/j.jpowsour.2010.12.040,BF4,EC:0.300+EMC:0.700,weighted_permittivity,28.73,4,clustered,6,0.9622592708547778,False
50,73,10.1016/j.jpowsour.2010.12.040,BF4,EC:0.300+EMC:0.700,weighted_permittivity,28.73,4,clustered,6,0.9622592708547778,False
51,74,10.1016/j.jpowsour.2010.12.040,BF4,EC:0.300+EMC:0.700,weighted_permittivity,28.73,4,clustered,6,0.9622592708547778,False
52,75,10.1016/j.jpowsour.2010.12.040,BF4,EC:0.300+EMC:0.700,weighted_permittivity,28.73,4,clustered,6,0.9622592708547778,False
53,76,10.1016/j.jpowsour.2010.12.040,BF4,EC:0.300+EMC:0.700,weighted_permittivity,28.73,4,clustered,6,0.9622592708547778,False
54,77,10.1016/j.jpowsour.2010.12.040,BF4,EC:0.300+EMC:0.700,weighted_permittivity,28.73,4,clustered,6,0.9622592708547778,False
55,78,10.1016/j.jpowsour.2010.12.040,BF4,EC:0.300+EMC:0.700,weighted_permittivity,28.73,4,clustered,6,0.9622592708547778,False
56,79,10.1016/j.jpowsour.2010.12.040,BF4,EC:0.300+EMC:0.700,weighted_permittivity,28.73,4,clustered,6,0.9622592708547778,False
57,106,10.1016/j.jpowsour.2011.06.030,PF6,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
58,107,10.1016/j.jpowsour.2011.06.030,PF6,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
59,108,10.1016/j.jpowsour.2011.06.030,PF6,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
60,109,10.1016/j.jpowsour.2011.06.030,PF6,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
61,110,10.1016/j.jpowsour.2011.06.030,PF6,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
62,111,10.1016/j.jpowsour.2011.06.030,PF6,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
63,112,10.1016/j.jpowsour.2011.06.030,PF6,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
64,113,10.1016/j.jpowsour.2011.06.030,PF6,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
65,114,10.1016/j.jpowsour.2011.06.030,PF6,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
66,115,10.1016/j.jpowsour.2011.06.030,PF6,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
67,116,10.1016/j.jpowsour.2011.06.030,PF6,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
68,117,10.1016/j.jpowsour.2011.06.030,PF6,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
69,118,10.1016/j.jpowsour.2011.06.030,PF6,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
70,119,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.100+DMC:0.900,weighted_permittivity,11.69,2,clustered,6,0.9622592708547778,False
71,120,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.200+DMC:0.800,weighted_permittivity,20.28,4,clustered,6,0.9622592708547778,False
72,121,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.250+DMC:0.750,weighted_permittivity,24.575,4,clustered,6,0.9622592708547778,False
73,122,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.300+DMC:0.700,weighted_permittivity,28.87,4,clustered,6,0.9622592708547778,False
74,123,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.400+DMC:0.600,weighted_permittivity,37.46,6,clustered,6,0.9622592708547778,False
75,124,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
76,125,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.600+DMC:0.400,weighted_permittivity,54.64,1,clustered,6,0.9622592708547778,False
77,126,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.700+DMC:0.300,weighted_permittivity,63.23,3,clustered,6,0.9622592708547778,False
78,127,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.800+DMC:0.200,weighted_permittivity,71.82000000000001,5,clustered,6,0.9622592708547778,False
79,128,10.1016/j.jpowsour.2011.07.071,TFSI,EC:1.000,weighted_permittivity,89.0,5,clustered,6,0.9622592708547778,False
80,129,10.1016/j.jpowsour.2011.07.071,TFSI,DMC:1.000,weighted_permittivity,3.1,2,clustered,6,0.9622592708547778,False
81,130,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
82,131,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
83,132,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
84,133,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
85,134,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
86,135,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
87,136,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
88,137,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
89,138,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
90,139,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
91,140,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
92,141,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
93,142,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
94,143,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
95,144,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
96,145,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
97,146,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
98,147,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
99,148,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
100,149,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
101,150,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
102,151,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
103,152,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
104,153,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
105,154,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
106,155,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
107,156,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
108,157,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
109,158,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
110,159,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
111,160,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
112,161,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
113,162,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
114,163,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
115,164,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
116,165,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
117,166,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
118,167,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
119,168,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
120,169,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
121,170,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
122,171,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
123,172,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
124,173,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
125,174,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
126,175,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
127,176,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
128,177,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
129,178,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
130,179,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
131,180,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
132,181,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
133,182,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
134,183,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
135,184,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
136,185,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
137,186,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
138,187,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
139,188,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
140,189,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
141,190,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
142,191,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
143,192,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
144,193,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
145,194,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
146,195,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
147,196,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
148,197,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
149,198,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
150,199,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
151,200,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
152,201,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
153,202,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
154,203,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
155,204,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
156,205,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
157,206,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
158,207,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
159,208,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
160,209,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
161,210,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
162,211,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
163,212,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
164,213,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
165,214,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
166,215,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
167,216,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
168,217,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
169,218,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
170,219,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
171,220,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
172,221,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
173,222,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
174,223,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
175,224,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
176,225,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
177,226,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
178,227,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
179,228,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
180,229,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
181,230,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
182,231,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
183,232,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,weighted_permittivity,46.05,1,clustered,6,0.9622592708547778,False
