source_row_number,original_row_index,doi,anion_name,composition_summary,descriptor_name,descriptor_value,cluster_id,row_status,selected_k,best_silhouette_score,one_cluster_fallback_used
152,201,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,anion_TFSI,1,1,clustered,2,1.0,False
153,202,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,anion_TFSI,1,1,clustered,2,1.0,False
154,203,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,anion_TFSI,1,1,clustered,2,1.0,False
155,204,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,anion_TFSI,1,1,clustered,2,1.0,False
156,205,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,anion_TFSI,1,1,clustered,2,1.0,False
157,206,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,anion_TFSI,1,1,clustered,2,1.0,False
158,207,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,anion_TFSI,1,1,clustered,2,1.0,False
159,208,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,anion_TFSI,1,1,clustered,2,1.0,False
160,209,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,anion_TFSI,1,1,clustered,2,1.0,False
161,210,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,anion_TFSI,1,1,clustered,2,1.0,False
162,211,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,anion_TFSI,1,1,clustered,2,1.0,False
163,212,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,anion_TFSI,1,1,clustered,2,1.0,False
164,213,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,anion_TFSI,1,1,clustered,2,1.0,False
165,214,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,anion_TFSI,1,1,clustered,2,1.0,False
166,215,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,anion_TFSI,1,1,clustered,2,1.0,False
167,216,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,anion_TFSI,1,1,clustered,2,1.0,False
168,217,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,anion_TFSI,1,1,clustered,2,1.0,False
169,218,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,anion_TFSI,1,1,clustered,2,1.0,False
170,219,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,anion_TFSI,1,1,clustered,2,1.0,False
171,220,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,anion_TFSI,1,1,clustered,2,1.0,False
172,221,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,anion_TFSI,1,1,clustered,2,1.0,False
173,222,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,anion_TFSI,1,1,clustered,2,1.0,False
174,223,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,anion_TFSI,1,1,clustered,2,1.0,False
175,224,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,anion_TFSI,1,1,clustered,2,1.0,False
176,225,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,anion_TFSI,1,1,clustered,2,1.0,False
177,226,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,anion_TFSI,1,1,clustered,2,1.0,False
178,227,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,anion_TFSI,1,1,clustered,2,1.0,False
179,228,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,anion_TFSI,1,1,clustered,2,1.0,False
180,229,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,anion_TFSI,1,1,clustered,2,1.0,False
181,230,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,anion_TFSI,1,1,clustered,2,1.0,False
182,231,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,anion_TFSI,1,1,clustered,2,1.0,False
183,232,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,anion_TFSI,1,1,clustered,2,1.0,False
184,233,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,anion_TFSI,1,1,clustered,2,1.0,False
185,234,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,anion_TFSI,1,1,clustered,2,1.0,False
186,235,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,anion_TFSI,1,1,clustered,2,1.0,False
187,236,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,anion_TFSI,1,1,clustered,2,1.0,False
188,237,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,anion_TFSI,1,1,clustered,2,1.0,False
189,238,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,anion_TFSI,1,1,clustered,2,1.0,False
190,239,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,anion_TFSI,1,1,clustered,2,1.0,False
191,240,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,anion_TFSI,1,1,clustered,2,1.0,False
192,241,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,anion_TFSI,1,1,clustered,2,1.0,False
193,242,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,anion_TFSI,1,1,clustered,2,1.0,False
194,243,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,anion_TFSI,1,1,clustered,2,1.0,False
195,244,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,anion_TFSI,1,1,clustered,2,1.0,False
196,245,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,anion_TFSI,1,1,clustered,2,1.0,False
197,246,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,anion_TFSI,1,1,clustered,2,1.0,False
198,247,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,anion_TFSI,1,1,clustered,2,1.0,False
199,248,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,anion_TFSI,1,1,clustered,2,1.0,False
200,249,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,anion_TFSI,1,1,clustered,2,1.0,False
201,3593,10.1149/1.1344281,TFSI,PC:1.000,anion_TFSI,1,1,clustered,2,1.0,False
202,3594,10.1149/1.1344281,TFSI,PC:1.000,anion_TFSI,1,1,clustered,2,1.0,False
