source_row_number,original_row_index,doi,anion_name,composition_summary,criterion_name,features_used,weighted_permittivity,weighted_viscosity_mPa_s_25C,cluster_id,row_status,valid_feature_position,best_k,best_candidate_k,best_silhouette_score,one_cluster_fallback_used
115,164,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,115,6,6,0.9448105888567919,False
116,165,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,116,6,6,0.9448105888567919,False
117,166,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,117,6,6,0.9448105888567919,False
118,167,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,118,6,6,0.9448105888567919,False
119,168,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,119,6,6,0.9448105888567919,False
120,169,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,120,6,6,0.9448105888567919,False
121,170,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,121,6,6,0.9448105888567919,False
122,171,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,122,6,6,0.9448105888567919,False
123,172,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,123,6,6,0.9448105888567919,False
124,173,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,124,6,6,0.9448105888567919,False
125,174,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,125,6,6,0.9448105888567919,False
126,175,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,126,6,6,0.9448105888567919,False
127,176,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,127,6,6,0.9448105888567919,False
128,177,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,128,6,6,0.9448105888567919,False
129,178,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,129,6,6,0.9448105888567919,False
130,179,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,130,6,6,0.9448105888567919,False
131,180,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,131,6,6,0.9448105888567919,False
132,181,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,132,6,6,0.9448105888567919,False
133,182,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,133,6,6,0.9448105888567919,False
134,183,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,134,6,6,0.9448105888567919,False
135,184,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,135,6,6,0.9448105888567919,False
136,185,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,136,6,6,0.9448105888567919,False
137,186,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,137,6,6,0.9448105888567919,False
138,187,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,138,6,6,0.9448105888567919,False
139,188,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,139,6,6,0.9448105888567919,False
140,189,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,140,6,6,0.9448105888567919,False
141,190,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,141,6,6,0.9448105888567919,False
142,191,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,142,6,6,0.9448105888567919,False
143,192,10.1016/j.jpowsour.2011.07.071,PF6,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,143,6,6,0.9448105888567919,False
144,193,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,144,6,6,0.9448105888567919,False
145,194,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,145,6,6,0.9448105888567919,False
146,195,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,146,6,6,0.9448105888567919,False
147,196,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,147,6,6,0.9448105888567919,False
148,197,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,148,6,6,0.9448105888567919,False
149,198,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,149,6,6,0.9448105888567919,False
150,199,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,150,6,6,0.9448105888567919,False
151,200,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,151,6,6,0.9448105888567919,False
152,201,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,152,6,6,0.9448105888567919,False
153,202,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,153,6,6,0.9448105888567919,False
154,203,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,154,6,6,0.9448105888567919,False
155,204,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,155,6,6,0.9448105888567919,False
156,205,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,156,6,6,0.9448105888567919,False
157,206,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,157,6,6,0.9448105888567919,False
158,207,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,158,6,6,0.9448105888567919,False
159,208,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,159,6,6,0.9448105888567919,False
160,209,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,160,6,6,0.9448105888567919,False
161,210,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,161,6,6,0.9448105888567919,False
162,211,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,162,6,6,0.9448105888567919,False
163,212,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,163,6,6,0.9448105888567919,False
164,213,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,164,6,6,0.9448105888567919,False
165,214,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,165,6,6,0.9448105888567919,False
166,215,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,166,6,6,0.9448105888567919,False
167,216,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,167,6,6,0.9448105888567919,False
168,217,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,168,6,6,0.9448105888567919,False
169,218,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,169,6,6,0.9448105888567919,False
170,219,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,170,6,6,0.9448105888567919,False
171,220,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,171,6,6,0.9448105888567919,False
172,221,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,172,6,6,0.9448105888567919,False
173,222,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,173,6,6,0.9448105888567919,False
174,223,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,174,6,6,0.9448105888567919,False
175,224,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,175,6,6,0.9448105888567919,False
176,225,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,176,6,6,0.9448105888567919,False
177,226,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,177,6,6,0.9448105888567919,False
178,227,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,178,6,6,0.9448105888567919,False
179,228,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,179,6,6,0.9448105888567919,False
180,229,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,180,6,6,0.9448105888567919,False
181,230,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,181,6,6,0.9448105888567919,False
182,231,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,182,6,6,0.9448105888567919,False
183,232,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,183,6,6,0.9448105888567919,False
184,233,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,184,6,6,0.9448105888567919,False
185,234,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,185,6,6,0.9448105888567919,False
186,235,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,186,6,6,0.9448105888567919,False
187,236,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,187,6,6,0.9448105888567919,False
188,237,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,188,6,6,0.9448105888567919,False
189,238,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,189,6,6,0.9448105888567919,False
190,239,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,190,6,6,0.9448105888567919,False
191,240,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,191,6,6,0.9448105888567919,False
192,241,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,192,6,6,0.9448105888567919,False
193,242,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,193,6,6,0.9448105888567919,False
194,243,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,194,6,6,0.9448105888567919,False
195,244,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,195,6,6,0.9448105888567919,False
196,245,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,196,6,6,0.9448105888567919,False
197,246,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,197,6,6,0.9448105888567919,False
198,247,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,198,6,6,0.9448105888567919,False
199,248,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,199,6,6,0.9448105888567919,False
200,249,10.1016/j.jpowsour.2011.07.071,TFSI,EC:0.500+DMC:0.500,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",46.05,1.245,1,clustered,200,6,6,0.9448105888567919,False
201,3593,10.1149/1.1344281,TFSI,PC:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",64.9,2.53,2,clustered,201,6,6,0.9448105888567919,False
202,3594,10.1149/1.1344281,TFSI,PC:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",64.9,2.53,2,clustered,202,6,6,0.9448105888567919,False
203,3595,10.1149/1.1344281,TFSI,PC:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",64.9,2.53,2,clustered,203,6,6,0.9448105888567919,False
204,3596,10.1149/1.1344281,TFSI,PC:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",64.9,2.53,2,clustered,204,6,6,0.9448105888567919,False
205,3597,10.1149/1.1344281,TFSI,PC:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",64.9,2.53,2,clustered,205,6,6,0.9448105888567919,False
206,3598,10.1149/1.1344281,TFSI,PC:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",64.9,2.53,2,clustered,206,6,6,0.9448105888567919,False
207,3599,10.1149/1.1344281,TFSI,PC:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",64.9,2.53,2,clustered,207,6,6,0.9448105888567919,False
208,3600,10.1149/1.1344281,TFSI,PC:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",64.9,2.53,2,clustered,208,6,6,0.9448105888567919,False
209,3601,10.1149/1.1344281,TFSI,PC:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",64.9,2.53,2,clustered,209,6,6,0.9448105888567919,False
210,3602,10.1149/1.1344281,TFSI,PC:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",64.9,2.53,2,clustered,210,6,6,0.9448105888567919,False
211,3603,10.1149/1.1344281,TFSI,PC:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",64.9,2.53,2,clustered,211,6,6,0.9448105888567919,False
212,3604,10.1149/1.1344281,TFSI,PC:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",64.9,2.53,2,clustered,212,6,6,0.9448105888567919,False
213,3605,10.1149/1.1344281,TFSI,PC:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",64.9,2.53,2,clustered,213,6,6,0.9448105888567919,False
214,3606,10.1149/1.1344281,TFSI,PC:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",64.9,2.53,2,clustered,214,6,6,0.9448105888567919,False
215,3607,10.1149/1.1344281,TFSI,PC:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",64.9,2.53,2,clustered,215,6,6,0.9448105888567919,False
216,3608,10.1149/1.1344281,TFSI,PC:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",64.9,2.53,2,clustered,216,6,6,0.9448105888567919,False
217,3609,10.1149/1.1344281,TFSI,PC:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",64.9,2.53,2,clustered,217,6,6,0.9448105888567919,False
218,3610,10.1149/1.1344281,TFSI,PC:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",64.9,2.53,2,clustered,218,6,6,0.9448105888567919,False
219,3611,10.1149/1.1344281,TFSI,PC:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",64.9,2.53,2,clustered,219,6,6,0.9448105888567919,False
220,3612,10.1149/1.1344281,TFSI,PC:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",64.9,2.53,2,clustered,220,6,6,0.9448105888567919,False
221,3613,10.1149/1.1344281,TFSI,PC:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",64.9,2.53,2,clustered,221,6,6,0.9448105888567919,False
222,3614,10.1149/1.1344281,TFSI,PC:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",64.9,2.53,2,clustered,222,6,6,0.9448105888567919,False
223,3615,10.1149/1.1344281,TFSI,PC:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",64.9,2.53,2,clustered,223,6,6,0.9448105888567919,False
224,3616,10.1149/1.1344281,TFSI,PC:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",64.9,2.53,2,clustered,224,6,6,0.9448105888567919,False
225,3617,10.1149/1.1344281,TFSI,PC:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",64.9,2.53,2,clustered,225,6,6,0.9448105888567919,False
226,3618,10.1149/1.1344281,TFSI,PC:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",64.9,2.53,2,clustered,226,6,6,0.9448105888567919,False
227,3619,10.1149/1.1344281,TFSI,PC:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",64.9,2.53,2,clustered,227,6,6,0.9448105888567919,False
228,3620,10.1149/1.1344281,TFSI,PC:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",64.9,2.53,2,clustered,228,6,6,0.9448105888567919,False
229,3621,10.1149/1.1344281,TFSI,PC:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",64.9,2.53,2,clustered,229,6,6,0.9448105888567919,False
230,3622,10.1149/1.1344281,TFSI,PC:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",64.9,2.53,2,clustered,230,6,6,0.9448105888567919,False
231,3623,10.1149/1.1344281,TFSI,PC:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",64.9,2.53,2,clustered,231,6,6,0.9448105888567919,False
232,3624,10.1149/1.1344281,TFSI,PC:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",64.9,2.53,2,clustered,232,6,6,0.9448105888567919,False
233,3625,10.1149/1.1344281,TFSI,PC:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",64.9,2.53,2,clustered,233,6,6,0.9448105888567919,False
234,3724,10.1149/1.1344281,ClO4,PC:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",64.9,2.53,2,clustered,234,6,6,0.9448105888567919,False
235,3725,10.1149/1.1344281,ClO4,PC:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",64.9,2.53,2,clustered,235,6,6,0.9448105888567919,False
236,3726,10.1149/1.1344281,ClO4,PC:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",64.9,2.53,2,clustered,236,6,6,0.9448105888567919,False
237,3727,10.1149/1.1344281,ClO4,PC:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",64.9,2.53,2,clustered,237,6,6,0.9448105888567919,False
238,3728,10.1149/1.1344281,ClO4,PC:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",64.9,2.53,2,clustered,238,6,6,0.9448105888567919,False
239,3729,10.1149/1.1344281,ClO4,PC:1.000,weightedperm_weightedvisc,"weighted_permittivity, weighted_viscosity_mPa_s_25C",64.9,2.53,2,clustered,239,6,6,0.9448105888567919,False
