doi,conductivity_mScm,temperature_K,concentration_molkg,salt,EC,PC,DMC,EMC,DEC,DME
10.1021/JE020219O,0.4507,223.85,0.4233,PF6,0.0,0.6,0.0,0.0,0.4,0.0
10.1021/JE020219O,0.4424,223.85,0.3256,PF6,0.0,0.6,0.0,0.0,0.4,0.0
10.1021/JE020219O,1.58e-05,213.95,2.3304,PF6,0.0,0.6,0.0,0.0,0.4,0.0
10.1021/JE020219O,8.35e-05,213.95,2.1375,PF6,0.0,0.6,0.0,0.0,0.4,0.0
10.1021/JE020219O,0.0003817,213.95,1.9367,PF6,0.0,0.6,0.0,0.0,0.4,0.0
10.1021/JE020219O,0.001882,213.95,1.7328,PF6,0.0,0.6,0.0,0.0,0.4,0.0
10.1021/JE020219O,0.007415,213.95,1.5041,PF6,0.0,0.6,0.0,0.0,0.4,0.0
10.1021/JE020219O,0.02033,213.95,1.2952,PF6,0.0,0.6,0.0,0.0,0.4,0.0
10.1021/JE020219O,0.04559,213.95,1.1019,PF6,0.0,0.6,0.0,0.0,0.4,0.0
10.1021/JE020219O,0.07891,213.95,0.9351,PF6,0.0,0.6,0.0,0.0,0.4,0.0
10.1021/JE020219O,0.1126,213.95,0.7987,PF6,0.0,0.6,0.0,0.0,0.4,0.0
10.1021/JE020219O,0.1435,213.95,0.6859,PF6,0.0,0.6,0.0,0.0,0.4,0.0
10.1021/JE020219O,0.1695,213.95,0.5857,PF6,0.0,0.6,0.0,0.0,0.4,0.0
10.1021/JE020219O,0.1894,213.95,0.5023,PF6,0.0,0.6,0.0,0.0,0.4,0.0
10.1021/JE020219O,0.2019,213.95,0.4233,PF6,0.0,0.6,0.0,0.0,0.4,0.0
10.1021/JE020219O,0.2072,213.95,0.3256,PF6,0.0,0.6,0.0,0.0,0.4,0.0
10.1021/JE020219O,,204.15,2.3304,PF6,0.0,0.6,0.0,0.0,0.4,0.0
10.1021/JE020219O,,204.15,2.1375,PF6,0.0,0.6,0.0,0.0,0.4,0.0
10.1021/JE020219O,1.05e-05,204.15,1.9367,PF6,0.0,0.6,0.0,0.0,0.4,0.0
10.1021/JE020219O,0.0001085,204.15,1.7328,PF6,0.0,0.6,0.0,0.0,0.4,0.0
10.1021/JE020219O,0.0007101,204.15,1.5041,PF6,0.0,0.6,0.0,0.0,0.4,0.0
10.1021/JE020219O,0.002826,204.15,1.2952,PF6,0.0,0.6,0.0,0.0,0.4,0.0
10.1021/JE020219O,0.008491,204.15,1.1019,PF6,0.0,0.6,0.0,0.0,0.4,0.0
10.1021/JE020219O,0.01786,204.15,0.9351,PF6,0.0,0.6,0.0,0.0,0.4,0.0
10.1021/JE020219O,0.02909,204.15,0.7987,PF6,0.0,0.6,0.0,0.0,0.4,0.0
10.1021/JE020219O,0.04076,204.15,0.6859,PF6,0.0,0.6,0.0,0.0,0.4,0.0
10.1021/JE020219O,0.05196,204.15,0.5857,PF6,0.0,0.6,0.0,0.0,0.4,0.0
10.1021/JE020219O,0.06169,204.15,0.5023,PF6,0.0,0.6,0.0,0.0,0.4,0.0
10.1021/JE020219O,0.06953,204.15,0.4233,PF6,0.0,0.6,0.0,0.0,0.4,0.0
10.1021/JE020219O,0.07551,204.15,0.3256,PF6,0.0,0.6,0.0,0.0,0.4,0.0
10.1021/JE020219O,,194.15,2.3304,PF6,0.0,0.6,0.0,0.0,0.4,0.0
10.1021/JE020219O,,194.15,2.1375,PF6,0.0,0.6,0.0,0.0,0.4,0.0
10.1021/JE020219O,,194.15,1.9367,PF6,0.0,0.6,0.0,0.0,0.4,0.0
10.1021/JE020219O,,194.15,1.7328,PF6,0.0,0.6,0.0,0.0,0.4,0.0
10.1021/JE020219O,2.69e-05,194.15,1.5041,PF6,0.0,0.6,0.0,0.0,0.4,0.0
10.1021/JE020219O,0.0001827,194.15,1.2952,PF6,0.0,0.6,0.0,0.0,0.4,0.0
10.1021/JE020219O,0.0008224,194.15,1.1019,PF6,0.0,0.6,0.0,0.0,0.4,0.0
10.1021/JE020219O,0.002316,194.15,0.9351,PF6,0.0,0.6,0.0,0.0,0.4,0.0
10.1021/JE020219O,0.004519,194.15,0.7987,PF6,0.0,0.6,0.0,0.0,0.4,0.0
10.1021/JE020219O,0.007292,194.15,0.6859,PF6,0.0,0.6,0.0,0.0,0.4,0.0
10.1021/JE020219O,0.01032,194.15,0.5857,PF6,0.0,0.6,0.0,0.0,0.4,0.0
10.1021/JE020219O,0.01333,194.15,0.5023,PF6,0.0,0.6,0.0,0.0,0.4,0.0
10.1021/JE020219O,0.01611,194.15,0.4233,PF6,0.0,0.6,0.0,0.0,0.4,0.0
10.1021/JE020219O,0.01914,194.15,0.3256,PF6,0.0,0.6,0.0,0.0,0.4,0.0
10.1021/JE020219O,7.278,332.15,2.3128,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,8.323,332.15,2.1166,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,9.18,332.15,1.9198,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,10.33,332.15,1.7117,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,11.34,332.15,1.4766,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,12.2,332.15,1.2604,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,12.64,332.15,1.0593,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,12.62,332.15,0.8937,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,12.32,332.15,0.7671,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,11.81,332.15,0.6541,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,11.12,332.15,0.5547,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,10.28,332.15,0.4648,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,9.337,332.15,0.3855,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,7.538,332.15,0.2705,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,5.825,322.35,2.3128,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,6.772,322.35,2.1166,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,7.612,322.35,1.9198,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,8.681,322.35,1.7117,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,9.719,322.35,1.4766,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,10.53,322.35,1.2604,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,11.02,322.35,1.0593,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,11.1,322.35,0.8937,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,10.89,322.35,0.7671,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,10.48,322.35,0.6541,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,9.896,322.35,0.5547,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,9.178,322.35,0.4648,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,8.344,322.35,0.3855,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,6.761,322.35,0.2705,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,4.499,312.45,2.3128,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,5.35,312.45,2.1166,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,6.115,312.45,1.9198,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,7.109,312.45,1.7117,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,8.1,312.45,1.4766,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,8.912,312.45,1.2604,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,9.443,312.45,1.0593,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,9.58,312.45,0.8937,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,9.46,312.45,0.7671,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,9.14,312.45,0.6541,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,8.666,312.45,0.5547,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,8.062,312.45,0.4648,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,7.345,312.45,0.3855,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,5.971,312.45,0.2705,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,3.329,302.55,2.3128,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,4.056,302.55,2.1166,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,4.738,302.55,1.9198,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,5.627,302.55,1.7117,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,6.561,302.55,1.4766,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,7.339,302.55,1.2604,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,7.897,302.55,1.0593,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,8.101,302.55,0.8937,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,8.052,302.55,0.7671,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,7.824,302.55,0.6541,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,7.45,302.55,0.5547,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,6.957,302.55,0.4648,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,6.36,302.55,0.3855,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,5.19,302.55,0.2705,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,2.343,292.65,2.3128,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,2.935,292.65,2.1166,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,3.518,292.65,1.9198,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,4.29,292.65,1.7117,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,5.093,292.65,1.4766,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,5.872,292.65,1.2604,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,6.435,292.65,1.0593,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,6.681,292.65,0.8937,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,6.697,292.65,0.7671,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,6.56,292.65,0.6541,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,6.279,292.65,0.5547,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,5.893,292.65,0.4648,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,5.407,292.65,0.3855,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,4.438,292.65,0.2705,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,1.528,282.85,2.3128,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,1.99,282.85,2.1166,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,2.459,282.85,1.9198,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,3.111,282.85,1.7117,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,3.785,282.85,1.4766,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,4.502,282.85,1.2604,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,5.048,282.85,1.0593,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,5.329,282.85,0.8937,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,5.398,282.85,0.7671,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,5.335,282.85,0.6541,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,5.146,282.85,0.5547,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,4.86,282.85,0.4648,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,4.482,282.85,0.3855,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,3.701,282.85,0.2705,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,0.9027,272.95,2.3128,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,1.232,272.95,2.1166,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,1.581,272.95,1.9198,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,2.094,272.95,1.7117,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,2.653,272.95,1.4766,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,3.277,272.95,1.2604,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,3.782,272.95,1.0593,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,4.074,272.95,0.8937,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,4.187,272.95,0.7671,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,4.184,272.95,0.6541,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,4.07,272.95,0.5547,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,3.875,272.95,0.4648,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,3.597,272.95,0.3855,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,2.997,272.95,0.2705,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,0.4651,263.15,2.3128,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,0.6774,263.15,2.1166,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,0.9128,263.15,1.9198,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,1.287,263.15,1.7117,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,1.725,263.15,1.4766,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,2.234,263.15,1.2604,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,2.675,263.15,1.0593,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,2.964,263.15,0.8937,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,3.098,263.15,0.7671,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,3.139,263.15,0.6541,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,3.09,263.15,0.5547,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,2.973,263.15,0.4648,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,2.781,263.15,0.3855,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,2.343,263.15,0.2705,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,0.1983,253.35,2.3128,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,0.315,253.35,2.1166,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,0.4576,253.35,1.9198,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,0.7008,253.35,1.7117,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,1.013,253.35,1.4766,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,1.397,253.35,1.2604,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,1.76,253.35,1.0593,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,2.014,253.35,0.8937,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,2.155,253.35,0.7671,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,2.227,253.35,0.6541,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,2.225,253.35,0.5547,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,2.166,253.35,0.4648,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,2.049,253.35,0.3855,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,1.751,253.35,0.2705,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,0.06519,243.65,2.3128,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,0.1175,243.65,2.1166,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,0.1886,243.65,1.9198,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,0.3249,243.65,1.7117,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,0.5236,243.65,1.4766,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,0.7796,243.65,1.2604,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,1.051,243.65,1.0593,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,1.26,243.65,0.8937,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,1.39,243.65,0.7671,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,1.473,243.65,0.6541,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,1.5,243.65,0.5547,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,1.486,243.65,0.4648,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,1.424,243.65,0.3855,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,1.239,243.65,0.2705,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,0.01441,233.75,2.3128,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,0.03149,233.75,2.1166,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,0.05832,233.75,1.9198,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,0.1204,233.75,1.7117,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,0.2258,233.75,1.4766,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,0.3731,233.75,1.2604,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,0.553,233.75,1.0593,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,0.7022,233.75,0.8937,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,0.8072,233.75,0.7671,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,0.883,233.75,0.6541,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,0.9216,233.75,0.5547,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,0.9339,233.75,0.4648,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,0.9116,233.75,0.3855,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,0.8116,233.75,0.2705,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,0.001756,223.85,2.3128,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,0.004986,223.85,2.1166,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,0.01174,223.85,1.9198,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,0.03126,223.85,1.7117,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,0.07457,223.85,1.4766,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,0.1427,223.85,1.2604,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,0.2386,223.85,1.0593,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,0.3319,223.85,0.8937,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,0.4028,223.85,0.7671,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,0.4608,223.85,0.6541,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,0.4983,223.85,0.5547,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,0.5201,223.85,0.4648,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,0.5193,223.85,0.3855,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,0.4778,223.85,0.2705,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,8.69e-05,213.95,2.3128,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,0.0003807,213.95,2.1166,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,0.001279,213.95,1.9198,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,0.005139,213.95,1.7117,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,0.0167,213.95,1.4766,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,0.04008,213.95,1.2604,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,0.08046,213.95,1.0593,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,0.1261,213.95,0.8937,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,0.165,213.95,0.7671,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,0.2002,213.95,0.6541,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,0.2268,213.95,0.5547,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,0.2464,213.95,0.4648,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,0.2536,213.95,0.3855,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,0.2439,213.95,0.2705,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,,204.15,2.3128,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,9.34e-06,204.15,2.1166,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,5.5e-05,204.15,1.9198,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,0.0004233,204.15,1.7117,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,0.002159,204.15,1.4766,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,0.007244,204.15,1.2604,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,0.01886,204.15,1.0593,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,0.03476,204.15,0.8937,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,0.0504,204.15,0.7671,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,0.06639,204.15,0.6541,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,0.08022,204.15,0.5547,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,0.09199,204.15,0.4648,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,0.09927,204.15,0.3855,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,0.1011,204.15,0.2705,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,,194.15,2.3128,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,,194.15,2.1166,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,9.03e-07,194.15,1.9198,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,1.23e-05,194.15,1.7117,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,0.0001254,194.15,1.4766,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,0.0006774,194.15,1.2604,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,0.002545,194.15,1.0593,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,0.006006,194.15,0.8937,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,0.01005,194.15,0.7671,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,0.01492,194.15,0.6541,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,0.01968,194.15,0.5547,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,0.02438,194.15,0.4648,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,0.02794,194.15,0.3855,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,0.03099,194.15,0.2705,PF6,0.0,0.5,0.0,0.0,0.5,0.0
10.1021/JE020219O,7.294,332.15,2.3386,PF6,0.0,0.4,0.0,0.0,0.6,0.0
10.1021/JE020219O,8.203,332.15,2.149,PF6,0.0,0.4,0.0,0.0,0.6,0.0
10.1021/JE020219O,9.074,332.15,1.9321,PF6,0.0,0.4,0.0,0.0,0.6,0.0
10.1021/JE020219O,10.13,332.15,1.7176,PF6,0.0,0.4,0.0,0.0,0.6,0.0
10.1021/JE020219O,11.0,332.15,1.4605,PF6,0.0,0.4,0.0,0.0,0.6,0.0
10.1021/JE020219O,11.66,332.15,1.2325,PF6,0.0,0.4,0.0,0.0,0.6,0.0
10.1021/JE020219O,11.85,332.15,1.0464,PF6,0.0,0.4,0.0,0.0,0.6,0.0
10.1021/JE020219O,11.69,332.15,0.8843,PF6,0.0,0.4,0.0,0.0,0.6,0.0
10.1021/JE020219O,11.28,332.15,0.7501,PF6,0.0,0.4,0.0,0.0,0.6,0.0
10.1021/JE020219O,10.71,332.15,0.6372,PF6,0.0,0.4,0.0,0.0,0.6,0.0
10.1021/JE020219O,9.991,332.15,0.5389,PF6,0.0,0.4,0.0,0.0,0.6,0.0
10.1021/JE020219O,9.137,332.15,0.4475,PF6,0.0,0.4,0.0,0.0,0.6,0.0
