file,n_atoms,total_charge_e,mu_x_eA,mu_y_eA,mu_z_eA,mu_total_eA,mu_x_D,mu_y_D,mu_z_D,mu_total_D
coordinate_29p5,6,-1.1102230246251565e-16,0.829423396,-0.8131381747000002,2.3060897567,2.58208962411131,3.9838903643832317,-3.905669112689823,11.076621186991453,12.402305050810224
coordinate_30,6,-1.1102230246251565e-16,0.83022843,-0.8136876571,2.3055331452,2.5820243865837047,3.987757107485811,-3.9083083891429764,11.07394766801158,12.401991701610193
coordinate_30p5,6,-1.1102230246251565e-16,0.8308735846000002,-0.8136456737,2.3050852233,2.581818754791434,3.990855917100868,-3.9081067342782467,11.071796207430637,12.401004010016505
coordinate_31,6,-1.1102230246251565e-16,0.8303932685,-0.8135255473999998,2.3084411051,2.5846232089722267,3.9885488605458237,-3.907529743067982,11.087915194707227,12.414474377553876
coordinate_31p5,6,-1.1102230246251565e-16,0.8420203101999999,-0.8114949370999999,2.3035805276,2.5834096622228016,4.044395922032514,-3.8977763061056288,11.064568845953414,12.408645464088112
coordinate_32,6,-1.1102230246251565e-16,0.8295868043,-0.8142557897999998,2.3106272025999997,2.5865468923811545,3.984675247899865,-3.9110372468049808,11.098415468521363,12.423714222769132
coordinate_32p5,6,-1.1102230246251565e-16,0.830614451,-0.8130393681000001,2.3113923329,2.5871775928372958,3.9896112453721617,-3.9051945243630697,11.102090545984055,12.42674360617229
coordinate_33,6,-1.1102230246251565e-16,0.8149081137999998,-0.8169729905000002,2.3229212179000003,2.5937392092717433,3.9141704925159035,-3.924088518012222,11.157466140746736,12.458260393152306
coordinate_33p5,6,-1.1102230246251565e-16,0.8287307468,-0.8151800418999997,2.3140215858,2.5895963104221704,3.980563428481634,-3.915476618847303,11.114719385903873,12.438361201874335
coordinate_34,6,-1.1102230246251565e-16,0.9101904429000001,-0.755757902,2.3138184084,2.5987251251012773,4.371831024673695,-3.6300599164486154,11.113743483258705,12.482208767561202
coordinate_34p5,6,-1.1102230246251565e-16,0.9116234955,-0.7555198251000002,2.3157501344000004,2.600877984189261,4.378714269675376,-3.628916384360582,11.123021958685303,12.492549390478105
coordinate_35,6,-1.1102230246251565e-16,0.9126981341000001,-0.7554699893999999,2.3172725929,2.6025958308348893,4.383875978863206,-3.6286770132914863,11.130334638527193,12.50080055958186
coordinate_35p5,6,-1.1102230246251565e-16,0.9135581518999999,-0.7555246449999999,2.3185290080999996,2.604032017373536,4.38800682041306,-3.628939535326975,11.136369457936777,12.507698857532418
coordinate_36,6,-1.1102230246251565e-16,0.9143011179,-0.7555901885,2.3196360610999998,2.6052973962882198,4.39157543820554,-3.6292543541750537,11.141686860123443,12.513776731498615
coordinate_36p5,6,-1.1102230246251565e-16,0.9149631785999999,-0.7559531800000001,2.3205369761,2.6064371632543266,4.394755451279787,-3.630997876658477,11.146014139297069,12.51925126556145
coordinate_37,6,-1.1102230246251565e-16,0.9154527743,-0.7552674224000001,2.3218254512,2.6075574945056132,4.397107079653281,-3.6277040425224762,11.152202948969418,12.52463244590727
coordinate_37p5,6,-1.1102230246251565e-16,0.9160306278,-0.7560934135,2.3223523662,2.60846887537507,4.399882628307656,-3.631671446866537,11.154733829580541,12.529009994794391
coordinate_38,6,-1.1102230246251565e-16,0.9165166885,-0.7562587672,2.3231454102999995,2.6093935618575865,4.402217277352492,-3.6324656745376176,11.158542982738936,12.533451453264865
coordinate_38p5,6,-1.1102230246251565e-16,0.9169356371000001,-0.7564442329999999,2.3238483423000007,2.610220289215721,4.404229573242337,-3.6333565047421974,11.161919309033957,12.537422394007468
coordinate_39,6,-1.1102230246251565e-16,0.9173753271,-0.7566190176999998,2.324557731199999,2.6110569649854125,4.406341494322407,-3.6341960314369226,11.165326649141475,12.541441119007342
coordinate_39p5,6,-1.1102230246251565e-16,0.9177629911999999,-0.7568172334000002,2.3252028699999996,2.6118249595721066,4.408203524354421,-3.6351481020212697,11.1684253828659,12.545129954225379
coordinate_40,6,-1.1102230246251565e-16,0.9181193708000001,-0.7570223888000002,2.3258065519,2.6125470700149336,4.409915288528605,-3.636133505405359,11.171324990612874,12.548598398507362
coordinate_40p5,6,-1.1102230246251565e-16,0.9184792935,-0.7572015442,2.3264023802999994,2.6132559052248645,4.411644070937406,-3.63699402546692,11.174186876391635,12.552003079128138
coordinate_41,6,-1.1102230246251565e-16,0.9187887334,-0.7574669063999999,2.3269142087,2.6138972025624705,4.413130374123344,-3.638268614436498,11.176645292974545,12.555083361522286
coordinate_41p5,6,-1.1102230246251565e-16,0.9191039147000003,-0.7576300358999999,2.3274545802,2.6145363069211065,4.4146442544288185,-3.6390521588196574,11.179240807909883,12.558153110589512
coordinate_42,6,-1.1102230246251565e-16,0.9193876649999999,-0.7578055360999999,2.3279602706,2.6151370768259907,4.41600716520697,-3.639895122207354,11.181669742422267,12.561038731427821
coordinate_42p5,6,-1.1102230246251565e-16,0.9196747427,-0.7580431569,2.3284068489,2.615704401129389,4.417386058168485,-3.6410364635537196,11.183814749417357,12.56376370619546
coordinate_43,6,-1.1102230246251565e-16,0.9199638378,-0.7582220880999999,2.3288819703,2.6162808391552383,4.418774641115186,-3.641895906736785,11.186096854764878,12.566532456037724
coordinate_43p5,6,-1.1102230246251565e-16,0.9202195018999999,-0.7583973899999998,2.3293439193,2.616832747275947,4.4200026481251395,-3.642737917648987,11.188315690378646,12.569183383724017
coordinate_44,6,-1.1102230246251565e-16,0.9204770968,-0.7586418987000001,2.3297421872000004,2.617348711008134,4.421239929162755,-3.643912342989093,11.190228652632793,12.571661663153973
coordinate_44p5,6,-1.1102230246251565e-16,0.9207211660000001,-0.7588204248000001,2.3301587999,2.6178571266143345,4.422412243494388,-3.6447698403939297,11.192229728716748,12.57410368738962
coordinate_45,6,-1.1102230246251565e-16,0.9209532696,-0.7590266489999999,2.3305473263999996,2.6183443660583086,4.423527084599712,-3.645760377443215,11.194095901032506,12.576443998183066
coordinate_45p5,6,-1.1102230246251565e-16,0.9211647439000001,-0.7592610715000001,2.3308836546000005,2.618786068273072,4.424542838954061,-3.646886356699948,11.19571135422772,12.578565584342572
coordinate_46,6,-1.1102230246251565e-16,0.9213813043999999,-0.7594339424000001,2.3313045259,2.6192869666092093,4.425583023368215,-3.647716691021494,11.197732885239262,12.580971501591224
coordinate_46p5,6,-1.1102230246251565e-16,0.9216042615,-0.7596415632,2.3316399403,2.6197241325296234,4.426653931961637,-3.6487139362264815,11.199343949266007,12.583071299000332
coordinate_47,6,-1.1102230246251565e-16,0.9218087617000001,-0.7597702099000001,2.3319964150000003,2.6201506530295604,4.427636188286,-3.6493318526621787,11.20105617022496,12.585119964275638
coordinate_47p5,6,-1.1102230246251565e-16,0.9220014343,-0.7599837185999999,2.3322857776,2.620537892453299,4.428561634226302,-3.6503573786561923,11.202446038028922,12.586979954500631
coordinate_48,6,-1.1102230246251565e-16,0.9222022534000001,-0.7601944858999998,2.3326252179000004,2.62097177774806,4.429526209473797,-3.6513697371448077,11.20407643927752,12.589063994393143
coordinate_48p5,6,-1.1102230246251565e-16,0.9223807621,-0.7603807962999999,2.3329386407999997,2.6213675681620363,4.430383623302871,-3.6522646241360888,11.205581873627823,12.590965056774744
coordinate_49,6,-1.1102230246251565e-16,0.9225650381,-0.7605785895,2.3332343741,2.621752979365539,4.4312687386544845,-3.653214665366444,11.207002341208048,12.592816265683686
