file,n_atoms,total_charge_e,mu_x_eA,mu_y_eA,mu_z_eA,mu_total_eA,mu_x_D,mu_y_D,mu_z_D,mu_total_D
coordinate_21p5,8,-2.220446049250313e-16,-0.18699582999999997,-1.5281597400000002,2.45106637,2.894471623896015,-0.8981792518869877,-7.340064064728149,11.772973539206488,13.902739744298243
coordinate_22,8,-2.220446049250313e-16,-0.18695296,-1.5286543700000002,2.4520149600000005,2.895533276658492,-0.89797333850096,-7.3424398738751275,11.777529811164788,13.907839079850085
coordinate_22p5,8,-2.220446049250313e-16,-0.1869618200000001,-1.5291208499999998,2.45288772,2.8965191977560294,-0.8980158948947138,-7.344680472809445,11.781721856109728,13.912574660711998
coordinate_23,8,-2.220446049250313e-16,-0.18689804999999993,-1.5295911799999997,2.45376053,2.897502510372247,-0.8977095945301924,-7.346939564081908,11.785914141214906,13.917297712504144
coordinate_23p5,8,-2.220446049250313e-16,-0.18680650000000004,-1.5300243699999998,2.454613959999999,2.898448021590697,-0.8972698611387571,-7.349020264331347,11.790013340212752,13.921839196444392
coordinate_24,8,-2.220446049250313e-16,-0.1867591199999999,-1.53043602,2.45541241,2.8993384561652378,-0.8970422852994748,-7.350997503551278,11.793848459015507,13.926116135989062
coordinate_24p5,8,-2.220446049250313e-16,-0.18671312999999995,-1.5308396499999999,2.45617782,2.900196770977182,-0.8968213859147439,-7.352936221069412,11.797524879934556,13.93023879773866
coordinate_25,8,-2.220446049250313e-16,-0.18663063000000008,-1.5312234099999995,2.45692561,2.9010273312156323,-0.8964251215259575,-7.354779498909906,11.801116668386568,13.934228148590059
coordinate_25p5,8,-2.220446049250313e-16,-0.18671959000000005,-1.53154216,2.4575233499999998,2.9017075333228286,-0.8968524146171877,-7.35631052041204,11.80398773597146,13.937495298556845
coordinate_26,8,-2.220446049250313e-16,-0.18659885,-1.5319893699999998,2.4582871500000003,2.902582690031318,-0.8962724756801917,-7.358458561591548,11.807656423730924,13.941698855383299
coordinate_26p5,8,-2.220446049250313e-16,-0.18653374000000003,-1.5323273099999997,2.4589616099999994,2.903328093857808,-0.8959597390213564,-7.3600817565921135,11.810895993181358,13.945279182555462
coordinate_27,8,-2.220446049250313e-16,-0.18645333999999994,-1.5326600799999999,2.45961071,2.9040483146066056,-0.8955735613624652,-7.361680119024316,11.814013753360292,13.948738550250178
coordinate_27p5,8,-2.220446049250313e-16,-0.1864626199999999,-1.53298553,2.4602030900000003,2.904722394290407,-0.8956181351021978,-7.363243321998023,11.816859075767924,13.951976292964062
coordinate_28,8,-2.220446049250313e-16,-0.18648278000000018,-1.5332779900000004,2.4607335499999996,2.9053273182122816,-0.8957149677092046,-7.364648067248263,11.819406983739752,13.954881866396356
coordinate_28p5,8,-2.220446049250313e-16,-0.18636765000000002,-1.5336396999999997,2.4613705699999997,2.9060503631638483,-0.8951619747506455,-7.366385434424844,11.822466721205753,13.95835479931512
coordinate_29,8,-2.220446049250313e-16,-0.18636202999999996,-1.5339143800000001,2.461905969999999,2.9066484370350234,-0.8951349807401606,-7.367704778695294,11.82503835700886,13.961227470551615
coordinate_29p5,8,-2.220446049250313e-16,-0.18631740999999996,-1.53420682,2.4624222,2.907237148024987,-0.8949206617458857,-7.369109427881438,11.827517915377634,13.964055169952948
coordinate_30,8,-2.220446049250313e-16,-0.18626867000000003,-1.53449966,2.46297508,2.90785685147407,-0.8946865535481954,-7.370515998349467,11.830173511199122,13.967031732479981
coordinate_30p5,8,-2.220446049250313e-16,-0.18623910000000005,-1.5347678099999993,2.4634663900000007,2.908412606154883,-0.8945445227848448,-7.371803977693139,11.832533373706458,13.969701135981895
coordinate_31,8,-2.220446049250313e-16,-0.18623447999999998,-1.5350422300000002,2.4639632099999997,2.9089779355742365,-0.8945223319790724,-7.373122073130367,11.834919701871751,13.972416528913088
coordinate_31p5,8,-2.220446049250313e-16,-0.18617561999999993,-1.5352948100000001,2.4644079800000003,2.9094841822878164,-0.8942396153496902,-7.374335266576668,11.837056023231764,13.97484813551348
coordinate_32,8,-2.220446049250313e-16,-0.18612031999999984,-1.53556231,2.4648966000000003,2.9100356750564074,-0.8939739981290846,-7.37562012383728,11.83940296511842,13.977497068178524
coordinate_32p5,8,-2.220446049250313e-16,-0.18604758000000005,-1.5358012800000003,2.46535803,2.9105479707022486,-0.8936246130182933,-7.376767945667444,11.84161930786894,13.979957729038857
coordinate_33,8,-2.220446049250313e-16,-0.18601867,-1.53603854,2.4657919899999996,2.9110389004446606,-0.8934857523700527,-7.377907554017547,11.843703706586005,13.982315765091151
coordinate_33p5,8,-2.220446049250313e-16,-0.18597898000000013,-1.53627512,2.46621659,2.911520855862806,-0.8932951131750113,-7.379043896188446,11.845743147306965,13.984630695626835
coordinate_34,8,-2.220446049250313e-16,-0.18596812000000001,-1.53649916,2.4666150900000003,2.9119759292536656,-0.8932429503718323,-7.380120006172251,11.847657224384927,13.986816506282377
coordinate_34p5,8,-2.220446049250313e-16,-0.1859823299999998,-1.5366975500000002,2.4669725699999994,2.9123843236050826,-0.8933112039107969,-7.381072913955179,11.849374274005571,13.98877810795569
