source_row_number,original_row_index,doi,anion_name,composition_summary,descriptor_name,descriptor_value,cluster_id,row_status,selected_k,best_silhouette_score,one_cluster_fallback_used
43,66,10.1016/j.jpowsour.2010.12.040,BF4,EC:0.300+EMC:0.700,conductivity,2.856573625,2,clustered,2,0.5938204073620023,False
44,67,10.1016/j.jpowsour.2010.12.040,BF4,EC:0.300+EMC:0.700,conductivity,2.29739671,2,clustered,2,0.5938204073620023,False
45,68,10.1016/j.jpowsour.2010.12.040,BF4,EC:0.300+EMC:0.700,conductivity,1.764240962,2,clustered,2,0.5938204073620023,False
46,69,10.1016/j.jpowsour.2010.12.040,BF4,EC:0.300+EMC:0.700,conductivity,1.293633165,2,clustered,2,0.5938204073620023,False
47,70,10.1016/j.jpowsour.2010.12.040,BF4,EC:0.300+EMC:0.700,conductivity,10.48660798,1,clustered,2,0.5938204073620023,False
48,71,10.1016/j.jpowsour.2010.12.040,BF4,EC:0.300+EMC:0.700,conductivity,9.311719622,1,clustered,2,0.5938204073620023,False
49,72,10.1016/j.jpowsour.2010.12.040,BF4,EC:0.300+EMC:0.700,conductivity,8.052985912,1,clustered,2,0.5938204073620023,False
50,73,10.1016/j.jpowsour.2010.12.040,BF4,EC:0.300+EMC:0.700,conductivity,6.827836782,2,clustered,2,0.5938204073620023,False
51,74,10.1016/j.jpowsour.2010.12.040,BF4,EC:0.300+EMC:0.700,conductivity,6.266322617,2,clustered,2,0.5938204073620023,False
52,75,10.1016/j.jpowsour.2010.12.040,BF4,EC:0.300+EMC:0.700,conductivity,5.75098679,2,clustered,2,0.5938204073620023,False
53,76,10.1016/j.jpowsour.2010.12.040,BF4,EC:0.300+EMC:0.700,conductivity,4.717737796,2,clustered,2,0.5938204073620023,False
54,77,10.1016/j.jpowsour.2010.12.040,BF4,EC:0.300+EMC:0.700,conductivity,3.695358381,2,clustered,2,0.5938204073620023,False
55,78,10.1016/j.jpowsour.2010.12.040,BF4,EC:0.300+EMC:0.700,conductivity,2.800557959,2,clustered,2,0.5938204073620023,False
56,79,10.1016/j.jpowsour.2010.12.040,BF4,EC:0.300+EMC:0.700,conductivity,1.973767943,2,clustered,2,0.5938204073620023,False
